epoch,train_loss,val_loss,val_rmse_C
1,0.027589,1.157331,1.607348
2,0.020073,1.111713,1.557297
3,0.019015,1.108071,1.555314
4,0.018258,1.071310,1.529644
5,0.017521,1.085782,1.550215
6,0.016809,1.104711,1.571680
7,0.015926,1.147743,1.676958
8,0.015042,1.160441,1.664239
9,0.014132,1.182936,1.700393
