epoch,train_loss,val_loss,val_rmse_C
1,0.035087,1.235626,1.685556
2,0.023681,1.175209,1.619485
3,0.022350,1.175956,1.619624
4,0.021538,1.125938,1.569569
5,0.020989,1.131468,1.581310
6,0.020505,1.111420,1.556844
7,0.020097,1.131432,1.589559
8,0.019738,1.120061,1.580974
9,0.019367,1.147242,1.613393
10,0.019015,1.145434,1.624321
11,0.018606,1.143064,1.623209
