epoch,train_loss,val_loss,val_rmse_C
1,0.032591,1.199662,1.653294
2,0.021272,1.134555,1.582143
3,0.019822,1.155370,1.600848
4,0.018923,1.110828,1.556515
5,0.018187,1.098677,1.543351
6,0.017487,1.115000,1.570855
7,0.016753,1.131312,1.590582
8,0.016028,1.136984,1.622637
9,0.015269,1.161363,1.663290
10,0.014435,1.192289,1.716457
