epoch,train_loss,val_loss,val_rmse_C
1,0.031256,1.189618,1.647007
2,0.021014,1.140992,1.592497
3,0.019701,1.111694,1.556905
4,0.018925,1.116744,1.562556
5,0.018316,1.116304,1.572213
6,0.017826,1.102200,1.556829
7,0.017304,1.127991,1.595560
8,0.016790,1.095042,1.556445
9,0.016208,1.101100,1.579782
10,0.015615,1.123984,1.634826
11,0.015040,1.135576,1.630133
12,0.014448,1.162363,1.659966
13,0.013865,1.169046,1.685465
