epoch,train_loss,val_loss,val_rmse_C
1,0.126945,1.183486,1.632968
2,0.102214,1.133574,1.583843
3,0.095796,1.125744,1.575694
4,0.091123,1.125492,1.578034
5,0.086376,1.118635,1.581583
6,0.080742,1.164697,1.670900
7,0.074333,1.179532,1.698284
8,0.067751,1.239413,1.787358
