epoch,train_loss,val_loss,val_rmse_C
1,0.139204,1.235347,1.690529
2,0.112667,1.204876,1.656240
3,0.108263,1.157443,1.610284
4,0.106001,1.154797,1.603937
5,0.104506,1.156924,1.603480
6,0.103374,1.145427,1.594865
7,0.102670,1.147680,1.591359
8,0.101955,1.125304,1.574752
9,0.101461,1.131977,1.578806
10,0.100912,1.145299,1.595131
11,0.100527,1.151003,1.598771
12,0.100133,1.131123,1.578867
13,0.099762,1.133447,1.587458
