epoch,train_loss,val_loss,val_rmse_C
1,0.126388,1.194397,1.645433
2,0.104787,1.139030,1.593214
3,0.099319,1.142801,1.598711
4,0.095993,1.117262,1.571392
5,0.093221,1.118812,1.581975
6,0.090549,1.130777,1.593945
7,0.088058,1.135952,1.604954
8,0.085368,1.153573,1.646029
9,0.082662,1.178504,1.688908
