epoch,train_loss,val_loss,val_rmse_C
1,0.027610,1.191979,1.647554
2,0.020177,1.135546,1.587915
3,0.019319,1.109441,1.562588
4,0.018732,1.100000,1.555827
5,0.018313,1.084162,1.551678
6,0.017900,1.107097,1.565231
7,0.017505,1.085973,1.551369
8,0.017165,1.102719,1.568010
9,0.016783,1.084546,1.561656
10,0.016412,1.089767,1.577335
11,0.016035,1.114760,1.613199
12,0.015681,1.118668,1.617220
