epoch,train_loss,val_loss,val_rmse_C
1,0.040963,1.287774,1.753860
2,0.025021,1.228496,1.676980
3,0.023337,1.240174,1.686582
4,0.022414,1.156353,1.596939
5,0.021825,1.149717,1.596186
6,0.021357,1.136753,1.579310
7,0.021021,1.138723,1.585787
8,0.020690,1.122696,1.572826
9,0.020404,1.123644,1.569068
10,0.020123,1.137565,1.592078
11,0.019841,1.128741,1.582790
12,0.019550,1.129318,1.584102
13,0.019310,1.131210,1.586520
14,0.019046,1.141077,1.600530
