epoch,train_loss,val_loss,val_rmse_C
1,0.035096,1.223798,1.674753
2,0.023650,1.183081,1.628910
3,0.022325,1.215990,1.673214
4,0.021551,1.135000,1.579296
5,0.021012,1.139578,1.582480
6,0.020558,1.128542,1.572328
7,0.020151,1.123167,1.566627
8,0.019731,1.147137,1.600752
9,0.019362,1.141659,1.610832
10,0.018956,1.143845,1.604952
11,0.018560,1.123446,1.596551
12,0.018154,1.139899,1.625735
