epoch,train_loss,val_loss,val_rmse_C
1,0.127254,1.196256,1.650093
2,0.102635,1.157013,1.606620
3,0.097046,1.145768,1.600813
4,0.093381,1.122720,1.577594
5,0.090173,1.115343,1.572496
6,0.087101,1.128858,1.600319
7,0.084121,1.147054,1.638817
8,0.081304,1.150157,1.638672
9,0.078021,1.166823,1.677046
10,0.075151,1.177487,1.700542
