epoch,train_loss,val_loss,val_rmse_C
1,0.027584,1.157681,1.611553
2,0.020094,1.118802,1.571534
3,0.019035,1.082533,1.533070
4,0.018295,1.131274,1.578278
5,0.017550,1.108237,1.568567
6,0.016771,1.108389,1.572352
7,0.015902,1.162231,1.670495
8,0.015014,1.137610,1.629747
