epoch,train_loss,val_loss,val_rmse_C
1,0.128611,1.207167,1.656981
2,0.105468,1.157051,1.600724
3,0.099871,1.136980,1.588950
4,0.095832,1.130225,1.579140
5,0.092560,1.124848,1.596226
6,0.089397,1.134973,1.609581
7,0.086330,1.151400,1.632190
8,0.082836,1.168939,1.665138
9,0.079606,1.163543,1.654950
