epoch,train_loss,val_loss,val_rmse_C
1,0.033711,1.231005,1.685497
2,0.023193,1.192128,1.633431
3,0.022029,1.138765,1.584765
4,0.021382,1.112713,1.562017
5,0.020920,1.119695,1.563732
6,0.020522,1.148289,1.590245
7,0.020269,1.138503,1.588973
8,0.019951,1.137990,1.601010
9,0.019641,1.145567,1.601149
