epoch,train_loss,val_loss,val_rmse_C
1,0.118670,1.153162,1.599141
2,0.097756,1.141854,1.597412
3,0.091528,1.121371,1.578504
4,0.085174,1.142288,1.606836
5,0.077127,1.151595,1.645294
6,0.067737,1.236910,1.781230
7,0.058456,1.309447,1.881398
8,0.050219,1.355277,1.931610
