epoch,train_loss,val_loss,val_rmse_C
1,0.027496,1.210070,1.654588
2,0.020063,1.159183,1.600292
3,0.018995,1.097441,1.547886
4,0.018163,1.114571,1.561402
5,0.017488,1.107455,1.563229
6,0.016664,1.138823,1.615395
7,0.015904,1.147984,1.639623
8,0.015011,1.138228,1.628582
