epoch,train_loss,val_loss,val_rmse_C
1,0.138821,1.247289,1.704437
2,0.111686,1.188153,1.639604
3,0.104957,1.162739,1.613660
4,0.100715,1.148884,1.593554
5,0.097716,1.122544,1.576813
6,0.095381,1.122862,1.581079
7,0.093251,1.136144,1.597221
8,0.090931,1.155196,1.632022
9,0.088760,1.133406,1.603728
10,0.086475,1.154778,1.647300
