epoch,train_loss,val_loss,val_rmse_C
1,0.031742,1.206774,1.667559
2,0.021162,1.201374,1.652120
3,0.019974,1.121536,1.576941
4,0.019316,1.105428,1.558886
5,0.018853,1.085652,1.539454
6,0.018496,1.096194,1.554601
7,0.018179,1.085582,1.542608
8,0.017899,1.081353,1.541204
9,0.017633,1.085087,1.546459
10,0.017332,1.109818,1.576306
