epoch,train_loss,val_loss,val_rmse_C
1,0.032821,1.207839,1.662438
2,0.021380,1.166227,1.611980
3,0.019874,1.127595,1.570831
4,0.018959,1.105334,1.550991
5,0.018281,1.092778,1.542084
6,0.017603,1.098636,1.550182
7,0.016913,1.127368,1.590408
8,0.016151,1.137254,1.628261
9,0.015307,1.171431,1.713046
10,0.014466,1.156602,1.675054
