epoch,train_loss,val_loss,val_rmse_C
1,0.127585,1.200676,1.651914
2,0.102421,1.172570,1.625701
3,0.096064,1.117691,1.571468
4,0.091230,1.115283,1.567793
5,0.086521,1.115184,1.579493
6,0.081258,1.155353,1.647699
7,0.074899,1.192877,1.713613
8,0.068201,1.255127,1.812698
9,0.061688,1.279336,1.857809
