epoch,train_loss,val_loss,val_rmse_C
1,0.117430,1.143275,1.594922
2,0.097137,1.111402,1.563344
3,0.091277,1.116052,1.582707
4,0.085739,1.152949,1.637299
5,0.079018,1.195390,1.724518
6,0.071594,1.243431,1.806330
7,0.063943,1.293904,1.886230
