epoch,train_loss,val_loss,val_rmse_C
1,0.117494,1.162875,1.611443
2,0.097870,1.134567,1.585229
3,0.092780,1.126571,1.583032
4,0.088681,1.120382,1.585899
5,0.084438,1.121170,1.590647
6,0.079868,1.151918,1.648307
7,0.075641,1.158521,1.664112
8,0.071934,1.185711,1.700745
