epoch,train_loss,val_loss,val_rmse_C
1,0.028711,1.167069,1.613364
2,0.020379,1.116162,1.563877
3,0.019057,1.158077,1.599880
4,0.018161,1.112076,1.560364
5,0.017318,1.112388,1.568177
6,0.016319,1.125271,1.610165
7,0.015185,1.175317,1.674306
8,0.014090,1.198434,1.723072
9,0.012976,1.245639,1.795477
