epoch,train_loss,val_loss,val_rmse_C
1,0.116749,1.198724,1.637641
2,0.097390,1.107983,1.558389
3,0.091566,1.107236,1.570085
4,0.086119,1.136378,1.618423
5,0.080044,1.171170,1.684044
6,0.072780,1.187129,1.705265
7,0.065332,1.224343,1.759012
