epoch,train_loss,val_loss,val_rmse_C
1,0.118293,1.161513,1.607636
2,0.097794,1.108016,1.560643
3,0.091436,1.131696,1.593847
4,0.085141,1.134884,1.610880
5,0.077469,1.179467,1.678904
6,0.068998,1.272983,1.818301
7,0.059956,1.289199,1.823537
