epoch,train_loss,val_loss,val_rmse_C
1,0.142720,1.242294,1.699631
2,0.115355,1.177876,1.633773
3,0.110172,1.159180,1.614368
4,0.107253,1.156418,1.607510
5,0.105339,1.154006,1.607452
6,0.104001,1.136108,1.588809
7,0.102695,1.136781,1.586093
8,0.101577,1.143194,1.594228
9,0.100807,1.140705,1.591309
10,0.099863,1.130692,1.585295
11,0.098874,1.137126,1.587327
12,0.097979,1.145777,1.600437
13,0.097337,1.131924,1.588013
14,0.096472,1.126126,1.590118
15,0.095633,1.137916,1.601788
