epoch,train_loss,val_loss,val_rmse_C
1,0.128466,1.182337,1.635244
2,0.105257,1.157453,1.605062
3,0.099558,1.139318,1.593395
4,0.096041,1.126617,1.581922
5,0.092663,1.119703,1.592572
6,0.089396,1.127362,1.603445
7,0.086309,1.135449,1.623877
8,0.082759,1.162361,1.663711
9,0.079353,1.191050,1.717966
