epoch,train_loss,val_loss,val_rmse_C
1,0.035205,1.279269,1.721976
2,0.023604,1.188101,1.634374
3,0.022317,1.180055,1.627012
4,0.021594,1.140556,1.582013
5,0.021074,1.115999,1.557374
6,0.020619,1.172756,1.617056
7,0.020180,1.131473,1.578088
8,0.019855,1.108835,1.558892
9,0.019415,1.130165,1.597319
10,0.019023,1.135343,1.595680
