epoch,train_loss,val_loss,val_rmse_C
1,0.143309,1.244714,1.702153
2,0.115536,1.203127,1.651696
3,0.109902,1.165216,1.620078
4,0.106973,1.148664,1.602698
5,0.104955,1.168071,1.621716
6,0.103638,1.140073,1.592615
7,0.102380,1.136315,1.592438
8,0.101168,1.136767,1.593549
9,0.100221,1.132874,1.595601
10,0.099109,1.131241,1.601437
11,0.098246,1.132375,1.600777
12,0.097396,1.121537,1.594399
