epoch,train_loss,val_loss,val_rmse_C
1,0.136372,1.231125,1.687269
2,0.110347,1.175215,1.628070
3,0.104100,1.177332,1.630716
4,0.100593,1.135867,1.589943
5,0.098007,1.120526,1.577000
6,0.095879,1.141235,1.592242
7,0.094133,1.119547,1.572985
8,0.092246,1.124506,1.585345
9,0.090488,1.130376,1.596628
10,0.088909,1.132623,1.611538
11,0.087181,1.122122,1.595469
12,0.085472,1.128819,1.605992
