epoch,train_loss,val_loss,val_rmse_C
1,0.127662,1.189236,1.642436
2,0.102844,1.148808,1.596106
3,0.096991,1.128833,1.577856
4,0.093347,1.129934,1.582074
5,0.090136,1.132809,1.595583
6,0.087031,1.167991,1.655871
7,0.083990,1.144404,1.630703
8,0.080956,1.148765,1.635314
