epoch,train_loss,val_loss,val_rmse_C
1,0.027388,1.164858,1.614707
2,0.019995,1.150879,1.588475
3,0.018940,1.108413,1.563179
4,0.018262,1.116270,1.577075
5,0.017489,1.159095,1.641325
6,0.016786,1.108464,1.576030
7,0.015934,1.118534,1.590319
8,0.014979,1.147113,1.643279
