epoch,train_loss,val_loss,val_rmse_C
1,0.126289,1.191396,1.640517
2,0.102423,1.142454,1.592022
3,0.097017,1.146452,1.603375
4,0.093371,1.122925,1.573283
5,0.090212,1.123179,1.580809
6,0.087153,1.133342,1.595791
7,0.084085,1.165132,1.652006
8,0.080916,1.162078,1.644780
9,0.077938,1.154404,1.653356
