epoch,train_loss,val_loss,val_rmse_C
1,0.117173,1.164043,1.612655
2,0.097769,1.108069,1.560553
3,0.092802,1.125560,1.584484
4,0.088248,1.112977,1.568775
5,0.083797,1.126251,1.596108
6,0.079771,1.117836,1.598149
7,0.075452,1.137949,1.628873
