epoch,train_loss,val_loss,val_rmse_C
1,0.125704,1.198533,1.649548
2,0.104187,1.137347,1.585024
3,0.099714,1.126746,1.578402
4,0.097260,1.150389,1.603284
5,0.095349,1.111646,1.565792
6,0.093678,1.120355,1.579498
7,0.092171,1.127934,1.590634
8,0.090914,1.107898,1.571651
9,0.089667,1.112307,1.575778
10,0.088388,1.125452,1.594737
