epoch,train_loss,val_loss,val_rmse_C
1,0.028719,1.182948,1.630338
2,0.020343,1.123483,1.571082
3,0.019138,1.173549,1.623882
4,0.018302,1.121861,1.568142
5,0.017434,1.103049,1.565904
6,0.016525,1.179114,1.663490
7,0.015431,1.164739,1.672697
8,0.014319,1.170045,1.682782
9,0.013082,1.220726,1.751973
10,0.012013,1.284194,1.811972
