epoch,train_loss,val_loss,val_rmse_C
1,0.027306,1.186633,1.637937
2,0.020125,1.134210,1.582622
3,0.019168,1.109753,1.565240
4,0.018696,1.110775,1.555812
5,0.018209,1.089851,1.546095
6,0.017835,1.087239,1.549647
7,0.017450,1.088611,1.554509
8,0.017134,1.093993,1.560235
9,0.016772,1.092156,1.573099
10,0.016357,1.097635,1.582849
