epoch,train_loss,val_loss,val_rmse_C
1,0.139414,1.242402,1.693605
2,0.113249,1.224798,1.671262
3,0.108192,1.173214,1.625651
4,0.105619,1.156972,1.605206
5,0.103967,1.138289,1.587093
6,0.102787,1.135078,1.587810
7,0.101486,1.120707,1.573841
8,0.100655,1.119361,1.570636
9,0.099702,1.125010,1.581661
10,0.099065,1.123856,1.574968
11,0.098292,1.126304,1.577876
12,0.097713,1.126128,1.576329
13,0.096997,1.123191,1.579615
