epoch,train_loss,val_loss,val_rmse_C
1,0.139512,1.235919,1.693352
2,0.111900,1.209127,1.660549
3,0.104790,1.167968,1.618531
4,0.100821,1.140030,1.589793
5,0.097752,1.125000,1.574618
6,0.095341,1.117353,1.565120
7,0.093196,1.106049,1.564614
8,0.091026,1.125147,1.590125
9,0.088675,1.147227,1.609934
10,0.086419,1.140207,1.609183
11,0.084288,1.162447,1.648593
12,0.082098,1.149980,1.645058
