epoch,train_loss,val_loss,val_rmse_C
1,0.136543,1.235849,1.693655
2,0.110118,1.190900,1.643299
3,0.104070,1.136715,1.586711
4,0.100579,1.155866,1.604604
5,0.097969,1.121529,1.572453
6,0.095871,1.143936,1.596638
7,0.094058,1.124494,1.583982
8,0.092387,1.131554,1.592529
9,0.090861,1.128572,1.593754
10,0.089186,1.138320,1.624571
