epoch,train_loss,val_loss,val_rmse_C
1,0.032862,1.232082,1.685058
2,0.021240,1.160098,1.611450
3,0.019741,1.158464,1.604393
4,0.018883,1.122745,1.564774
5,0.018224,1.102586,1.547209
6,0.017620,1.157412,1.616355
7,0.016952,1.112661,1.570494
8,0.016249,1.106278,1.574774
9,0.015382,1.130803,1.623953
10,0.014544,1.178111,1.698975
