epoch,train_loss,val_loss,val_rmse_C
1,0.116729,1.148497,1.597279
2,0.097027,1.102639,1.555734
3,0.091091,1.109673,1.567431
4,0.085635,1.127402,1.595498
5,0.079132,1.166629,1.692525
6,0.071493,1.206764,1.735335
7,0.063677,1.235773,1.773279
