epoch,train_loss,val_loss,val_rmse_C
1,0.125429,1.193051,1.644812
2,0.101806,1.125879,1.576140
3,0.095777,1.115256,1.563169
4,0.091341,1.129453,1.580076
5,0.087036,1.111887,1.571483
6,0.082470,1.125835,1.588925
7,0.077412,1.169883,1.680132
8,0.072015,1.168020,1.673413
