epoch,train_loss,val_loss,val_rmse_C
1,0.125835,1.206247,1.655535
2,0.104411,1.155109,1.603107
3,0.099838,1.168641,1.622323
4,0.097160,1.124635,1.579798
5,0.095399,1.131538,1.587717
6,0.093758,1.113846,1.571985
7,0.092264,1.125365,1.585749
8,0.090963,1.124135,1.585854
9,0.089515,1.131341,1.598132
10,0.088326,1.134179,1.616268
11,0.087060,1.123638,1.594557
