epoch,train_loss,val_loss,val_rmse_C
1,0.124990,1.209999,1.657414
2,0.101754,1.131950,1.581781
3,0.095819,1.112536,1.566574
4,0.091503,1.121976,1.587625
5,0.087207,1.128279,1.596165
6,0.082494,1.131748,1.604545
7,0.077228,1.167178,1.671251
8,0.072061,1.203701,1.731602
