epoch,train_loss,val_loss,val_rmse_C
1,0.125018,1.189097,1.637302
2,0.101601,1.124051,1.576475
3,0.095418,1.116900,1.570729
4,0.091151,1.121223,1.575940
5,0.087034,1.116333,1.586486
6,0.082508,1.134813,1.618491
7,0.077187,1.155253,1.651176
8,0.071727,1.184188,1.716074
