epoch,train_loss,val_loss,val_rmse_C
1,0.126825,1.173772,1.625067
2,0.102160,1.153603,1.608247
3,0.095907,1.126075,1.576930
4,0.091045,1.113488,1.568667
5,0.086155,1.115913,1.586269
6,0.080892,1.162189,1.653053
7,0.074906,1.182239,1.687914
8,0.068267,1.250863,1.790800
9,0.061791,1.265868,1.802478
