epoch,train_loss,val_loss,val_rmse_C
1,0.028777,1.175483,1.617205
2,0.020388,1.137723,1.584245
3,0.019114,1.101188,1.547471
4,0.018254,1.106979,1.553090
5,0.017407,1.120547,1.589671
6,0.016480,1.125372,1.605758
7,0.015409,1.147419,1.630790
8,0.014324,1.190333,1.705507
