epoch,train_loss,val_loss,val_rmse_C
1,0.027546,1.172359,1.634763
2,0.020236,1.117376,1.571739
3,0.019335,1.090459,1.546042
4,0.018711,1.103591,1.554836
5,0.018273,1.093726,1.551695
6,0.017889,1.066673,1.529400
7,0.017558,1.087723,1.553812
8,0.017250,1.097636,1.562171
9,0.016924,1.097946,1.561177
10,0.016555,1.091110,1.564389
11,0.016208,1.089462,1.561029
