epoch,train_loss,val_loss,val_rmse_C
1,0.027741,1.169324,1.627049
2,0.020234,1.165219,1.615824
3,0.019262,1.095093,1.552533
4,0.018684,1.086062,1.541903
5,0.018229,1.065908,1.521835
6,0.017843,1.096334,1.554194
7,0.017475,1.078282,1.538442
8,0.017113,1.092218,1.562078
9,0.016720,1.092093,1.559162
10,0.016359,1.130184,1.608197
