epoch,train_loss,val_loss,val_rmse_C
1,0.031688,1.239523,1.702411
2,0.021137,1.186571,1.641453
3,0.019953,1.123460,1.575095
4,0.019316,1.110458,1.564753
5,0.018855,1.101127,1.560123
6,0.018514,1.118079,1.582294
7,0.018196,1.081949,1.540274
8,0.017904,1.073888,1.538408
9,0.017605,1.090897,1.555076
10,0.017336,1.084734,1.542075
11,0.017111,1.092881,1.564462
12,0.016869,1.077291,1.553090
13,0.016571,1.089103,1.573744
