epoch,train_loss,val_loss,val_rmse_C
1,0.040774,1.364012,1.826386
2,0.025001,1.241355,1.687109
3,0.023353,1.220540,1.672979
4,0.022454,1.169687,1.615654
5,0.021850,1.163120,1.605001
6,0.021383,1.198090,1.642371
7,0.020997,1.131378,1.575869
8,0.020733,1.138636,1.582477
9,0.020376,1.130209,1.577777
10,0.020134,1.142514,1.590063
11,0.019843,1.124699,1.577177
12,0.019607,1.130252,1.585372
