epoch,train_loss,val_loss,val_rmse_C
1,0.125533,1.185740,1.636154
2,0.104493,1.134690,1.584877
3,0.099985,1.134515,1.581885
4,0.097526,1.119114,1.573613
5,0.095625,1.122361,1.571083
6,0.094071,1.121537,1.574211
7,0.092667,1.117610,1.572620
8,0.091286,1.120912,1.573396
9,0.089955,1.127684,1.585847
10,0.088617,1.133271,1.610437
