epoch,train_loss,val_loss,val_rmse_C
1,0.031085,1.246898,1.699055
2,0.021007,1.170856,1.616244
3,0.019736,1.121862,1.569810
4,0.018888,1.102890,1.551035
5,0.018306,1.124296,1.571620
6,0.017734,1.092201,1.542533
7,0.017195,1.115748,1.578672
8,0.016623,1.099253,1.571302
9,0.016092,1.121114,1.586579
10,0.015442,1.129769,1.610543
11,0.014804,1.145742,1.636621
