epoch,train_loss,val_loss,val_rmse_C
1,0.139670,1.249307,1.705881
2,0.112092,1.185474,1.641943
3,0.104994,1.159633,1.611607
4,0.100785,1.138088,1.585829
5,0.097927,1.118560,1.570670
6,0.095499,1.162414,1.625605
7,0.093059,1.127395,1.586697
8,0.090762,1.136360,1.609316
9,0.088344,1.147342,1.625856
10,0.085948,1.149417,1.635498
