epoch,train_loss,val_loss,val_rmse_C
1,0.033712,1.215003,1.665992
2,0.023203,1.173419,1.617846
3,0.022037,1.119874,1.566973
4,0.021345,1.120645,1.573354
5,0.020908,1.100961,1.546617
6,0.020473,1.098959,1.548950
7,0.020191,1.111380,1.561379
8,0.019870,1.163530,1.616444
9,0.019519,1.112829,1.566519
10,0.019281,1.104281,1.560789
