epoch,train_loss,val_loss,val_rmse_C
1,0.118833,1.166867,1.616532
2,0.098089,1.143062,1.598780
3,0.091736,1.124403,1.591999
4,0.085146,1.156353,1.642125
5,0.077155,1.171605,1.690098
6,0.068153,1.215932,1.744506
7,0.058851,1.283826,1.836932
8,0.050579,1.374554,1.947907
