epoch,train_loss,val_loss,val_rmse_C
1,0.143181,1.253863,1.709738
2,0.115410,1.191885,1.643542
3,0.109970,1.183370,1.634338
4,0.107010,1.163634,1.614188
5,0.104993,1.148670,1.598730
6,0.103437,1.145929,1.597261
7,0.102136,1.135338,1.588057
8,0.100993,1.142276,1.595751
9,0.099946,1.140172,1.595938
10,0.098975,1.147505,1.610466
11,0.098220,1.153323,1.617666
12,0.097318,1.144692,1.622804
