epoch,train_loss,val_loss,val_rmse_C
1,0.128809,1.210101,1.659161
2,0.105614,1.146596,1.600709
3,0.099865,1.137378,1.588775
4,0.096043,1.114394,1.564856
5,0.092891,1.114093,1.568461
6,0.089936,1.152930,1.639354
7,0.086767,1.159056,1.660601
8,0.083632,1.159487,1.650653
9,0.080295,1.177680,1.689084
