epoch,train_loss,val_loss,val_rmse_C
1,0.027426,1.200439,1.658508
2,0.020208,1.135916,1.588599
3,0.019277,1.093339,1.546730
4,0.018745,1.080579,1.538251
5,0.018283,1.082856,1.542112
6,0.017899,1.121934,1.592173
7,0.017510,1.085500,1.544682
8,0.017114,1.078464,1.544401
9,0.016686,1.110945,1.590596
