epoch,train_loss,val_loss,val_rmse_C
1,0.139663,1.234414,1.691800
2,0.113232,1.205958,1.658522
3,0.108081,1.163901,1.617006
4,0.105390,1.155685,1.605177
5,0.103839,1.134259,1.585114
6,0.102440,1.123801,1.580359
7,0.101435,1.119047,1.573101
8,0.100516,1.137515,1.593344
9,0.099582,1.108557,1.563461
10,0.098783,1.127789,1.579891
11,0.098121,1.116637,1.566923
12,0.097486,1.113676,1.567060
13,0.096852,1.123527,1.579891
14,0.096147,1.114006,1.569774
