epoch,train_loss,val_loss,val_rmse_C
1,0.117705,1.156268,1.607421
2,0.098031,1.121505,1.573541
3,0.092590,1.117900,1.570023
4,0.088384,1.134675,1.598941
5,0.084268,1.128873,1.605766
6,0.079731,1.179156,1.690156
7,0.075499,1.174425,1.681282
8,0.071452,1.174921,1.690295
